Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
549,-17.832924,-6.435942,68.841599,-0.004882813,-0.03369141,1.04834,15.99951,15.99951,15.09912
552,-19.269518,-1.589831,96.749832,-0.01318359,-0.006347656,0.9775391,15.99951,15.99951,15.09912
554,-14.672416,3.581908,74.511353,-0.02490234,0.000976563,0.9970703,15.99951,15.99951,15.11475
556,-0.383092,0.670411,63.612392,-0.004882813,0.000976563,1.020996,15.99951,15.99951,15.11475
558,-24.402946,-0.612947,117.168625,0.02197266,0.03222656,0.9970703,15.99951,15.99951,15.11475
560,-26.893044,21.299904,59.685699,-0.000976563,0.02832031,1.000977,15.99951,15.99951,15.1123
562,-23.713383,6.742415,70.642128,-0.000976563,0.004882813,1.024902,15.99951,15.99951,15.1123
564,-25.398985,6.148623,75.22007,0.002441406,0.03222656,1.004883,15.99951,15.99951,15.1123
566,-24.728575,11.895,82.575439,-0.01708984,0.004882813,1.024902,15.99951,15.99951,15.1123
568,-23.617609,-5.439903,67.711472,0.01025391,0.03613281,1.028809,15.99951,15.99951,15.11475
570,-13.408213,1.206739,71.714783,-0.01708984,-0.01025391,0.9736328,15.99951,15.99951,15.11475
572,-14.23186,2.068696,66.983597,0.03369141,0.01269531,0.9970703,15.99951,15.99951,15.11475
574,-12.661183,-3.141353,71.120995,-0.004882813,0.008789063,1.004883,15.99951,15.99951,15.12012
576,-19.499372,-6.435942,89.624329,-0.02490234,0.008789063,1.013184,15.99951,15.99951,15.12012
578,-25.130821,9.09843,62.616352,-0.02880859,0.01660156,1.008789,15.99951,15.99951,15.12012
580,-17.507296,10.037005,66.447273,-0.008789063,0.004882813,1.01709,15.99951,15.99951,15.12012
582,-20.514566,-2.08785,71.025215,-0.008789063,0.01269531,1.004883,15.99951,15.99951,15.1123
585,-25.284058,0.172391,79.242538,0.02197266,-0.006347656,0.9970703,15.99951,15.99951,15.1123
587,-13.638068,6.589179,68.669205,-0.02099609,-0.01806641,0.9931641,15.99951,15.99951,15.1123
589,-16.664494,3.237126,67.749786,-0.02099609,0.000976563,0.9970703,15.99951,15.99951,15.10938
591,-13.254976,2.643333,69.761017,0.01806641,0.01660156,1.01709,15.99951,15.99951,15.10938
593,-14.749034,2.643333,85.525246,-0.000976563,0.004882813,0.9736328,15.99951,15.99951,15.10938
595,-20.859348,5.267512,68.860748,-0.008789063,0.03613281,0.9536133,15.99951,15.99951,15.11768
597,-16.81773,2.643333,68.650047,-0.008789063,-0.006347656,1.020996,15.99951,15.99951,15.11768
599,-18.426716,8.849421,80.889832,-0.008789063,-0.002441406,1.01709,15.99951,15.99951,15.11768
601,-9.768841,24.460411,82.958527,-0.008789063,0.02050781,0.9931641,15.99951,15.99951,15.11768
603,-8.466329,10.803188,69.473694,-0.02880859,0.02050781,1.004883,15.99951,15.99951,15.1123
605,-11.626836,8.42802,70.278191,0.02197266,0.02050781,1.020996,15.99951,15.99951,15.1123
607,-10.822343,11.18628,85.831718,0.002441406,0.01660156,0.9775391,15.99951,15.99951,15.1123
609,-22.238478,17.411522,63.612392,-0.02099609,0.01660156,0.9931641,15.99951,15.99951,15.1123
611,-14.634107,10.343478,65.547005,-0.000976563,0.01660156,0.9931641,15.99951,15.99951,15.1123
613,-17.334904,9.366594,82.288116,0.002441406,-0.002441406,0.9892578,15.99951,15.99951,15.1123
615,6.05285,29.536377,84.510048,-0.03271484,0.01660156,0.9970703,15.99951,15.99951,15.1123
618,-8.313092,14.270169,67.27092,0.01025391,0.01660156,1.000977,15.99951,15.99951,15.11475
620,-8.945193,-3.04558,64.455193,0.01416016,0.008789063,1.008789,15.99951,15.99951,15.11475
622,-11.760918,11.205435,96.539131,0.002441406,0.03613281,0.9931641,15.99951,15.99951,15.11475
624,-21.912851,18.790653,68.056259,-0.02099609,0.04443359,1.000977,15.99951,15.99951,15.1123
626,-12.39302,7.834227,64.704201,-0.03271484,-0.01025391,1.008789,15.99951,15.99951,15.1123
628,-34.363335,-4.079927,91.367393,0.02197266,-0.002441406,1.004883,15.99951,15.99951,15.1123
630,-11.856691,18.139397,75.296692,0.01025391,-0.01416016,1.008789,15.99951,15.99951,15.1123
632,-9.328285,-1.149275,54.839592,-0.008789063,0.004882813,1.000977,15.99951,15.99951,15.1123
634,-12.795266,0.306473,103.300705,-0.02490234,0.01660156,0.9853516,15.99951,15.99951,15.1123
636,-18.752344,12.891039,63.210144,-0.04443359,0.004882813,1.004883,15.99951,15.99951,15.1123
638,-10.362633,12.124855,68.477661,0.002441406,-0.002441406,1.008789,15.99951,15.99951,15.1123
640,-22.487488,10.898961,93.244545,0.02978516,0.02832031,0.9853516,15.99951,15.99951,15.1123
642,-10.439251,8.906884,68.975677,-0.008789063,0.01660156,1.008789,15.99951,15.99951,15.1123
644,-12.201473,5.478213,66.772896,0.02978516,0.04052734,1.008789,15.99951,15.99951,15.10449
646,-15.572681,7.546908,99.239929,-0.01318359,0.01269531,1.020996,15.99951,15.99951,15.10449
648,-28.253019,8.179009,59.417538,-0.03662109,-0.01416016,1.01709,15.99951,15.99951,15.10449
651,-18.235168,13.31244,76.484276,0.002441406,-0.01806641,1.020996,15.99951,15.99951,15.09375
653,-14.461715,21.529758,86.099884,0.002441406,0.02050781,1.008789,15.99951,15.99951,15.09375
655,-11.569372,24.517876,49.380531,-0.02099609,0.01269531,0.9775391,15.99951,15.99951,15.09375
657,-13.427367,8.083237,78.610435,-0.02880859,0.01269531,1.004883,15.99951,15.99951,15.09375
659,-15.994082,6.991425,80.851524,-0.02490234,0.01269531,1.024902,15.99951,15.99951,15.10938
661,-12.412174,8.868575,61.045677,-0.04052734,-0.01806641,0.9853516,15.99951,15.99951,15.10938
663,-12.776112,2.911498,79.836327,-0.01708984,-0.01025391,0.9892578,15.99951,15.99951,15.10938
665,-21.089203,11.128817,82.096573,0.02197266,0.01660156,0.9853516,15.99951,15.99951,15.11768
667,-5.420749,19.250362,84.471741,-0.01708984,0.008789063,1.004883,15.99951,15.99951,15.11768
669,-7.317053,1.091812,74.568817,-0.02490234,0.03222656,0.9853516,15.99951,15.99951,15.11768
671,-9.922077,-4.175701,91.195,-0.02880859,0.03222656,0.9775391,15.99951,15.99951,15.11768
673,-30.58988,12.60372,66.753746,-0.01708984,0.02050781,0.9775391,15.99951,15.99951,15.11768
675,-17.871233,3.850073,64.455193,0.02197266,0.01269531,1.008789,15.99951,15.99951,15.11768
677,-8.332247,7.336208,59.398384,0.02978516,0.01660156,1.013184,15.99951,15.99951,15.11768
679,-29.17244,15.840846,72.251114,-0.004882813,0.004882813,0.9418945,15.99951,15.99951,15.11768
683,-12.278092,9.309131,66.408958,-0.008789063,-0.006347656,0.9970703,15.99951,15.99951,15.11768
686,-28.46372,-2.509251,78.936066,0.002441406,0.02832031,1.024902,15.99951,15.99951,15.11768
688,-31.164516,2.068696,70.986908,-0.02099609,0.000976563,1.036621,15.99951,15.99951,15.10449
690,-23.100435,-1.723913,69.588623,0.01416016,-0.002441406,1.008789,15.99951,15.99951,15.10449
692,-22.219324,-2.030386,80.755753,0.01025391,0.01269531,1.008789,15.99951,15.99951,15.10449
694,-15.955773,18.867271,91.252464,-0.02490234,-0.01806641,1.004883,15.99951,15.99951,15.10449
696,-14.289324,2.911498,71.714783,-0.01708984,0.01269531,0.9614258,15.99951,15.99951,15.1123
698,-13.638068,-1.16843,60.85413,-0.04052734,-0.002441406,1.020996,15.99951,15.99951,15.1123
700,-13.025121,0.114928,79.185074,-0.01708984,0.008789063,1.013184,15.99951,15.99951,15.1123
702,-29.574686,6.397633,76.771599,0.01806641,0.01269531,0.9853516,15.99951,15.99951,15.10938
704,-17.468987,9.653913,65.987564,-0.02099609,0.01660156,0.9814453,15.99951,15.99951,15.10938
706,-16.128164,-1.838841,83.552322,-0.01318359,0.03613281,1.020996,15.99951,15.99951,15.10938
708,-19.077971,19.250362,79.970413,-0.004882813,0.000976563,1.020996,15.99951,15.99951,15.10938
710,-6.30186,7.374517,52.349495,-0.07226563,0.01269531,1.036621,15.99951,15.99951,15.11475
712,-23.790001,5.516522,103.090004,-0.004882813,0.01660156,0.9931641,15.99951,15.99951,15.11475
714,-20.935966,13.120893,63.037754,0.006347656,0.02050781,0.9853516,15.99951,15.99951,15.11475
716,-42.006016,14.193551,51.372608,-0.004882813,0.008789063,1.013184,15.99951,15.99951,15.11475
719,-10.97558,24.07732,97.267006,-0.000976563,-0.002441406,1.004883,15.99951,15.99951,15.11475
721,-13.274131,3.869227,54.130871,-0.01708984,0.000976563,0.9697266,15.99951,15.99951,15.11475
723,-12.507947,-4.539638,76.580048,-0.02490234,0.03222656,1.000977,15.99951,15.99951,15.10693
725,-31.700846,25.992779,114.103889,-0.01708984,0.01269531,0.9814453,15.99951,15.99951,15.10693
727,-9.634759,-3.390362,37.485531,0.002441406,-0.01025391,0.9853516,15.99951,15.99951,15.10693
729,-14.423406,-6.742415,81.100533,-0.01318359,0.008789063,1.087891,15.99951,15.99951,15.10693
731,-7.910845,21.127512,78.074104,-0.004882813,0.02832031,1.036621,15.99951,15.99951,15.10156
733,-9.09843,0.363937,60.18372,-0.02099609,0.000976563,0.9970703,15.99951,15.99951,15.10156
735,-12.450483,1.034348,91.980339,-0.008789063,0.01269531,0.9814453,15.99951,15.99951,15.10156
737,-32.428719,5.075966,78.131569,-0.000976563,0.01660156,1.032715,15.99951,15.99951,15.11475
739,-23.119589,0.287319,58.38319,-0.01708984,0.008789063,0.9814453,15.99951,15.99951,15.11475
741,-34.727272,-2.509251,79.01268,-0.008789063,0.02050781,0.9853516,15.99951,15.99951,15.11475
743,-18.330942,10.305169,79.146767,-0.02490234,0.000976563,1.024902,15.99951,15.99951,15.11475
745,-10.305169,6.378479,68.841599,-0.004882813,0.02441406,0.9931641,15.99951,15.99951,15.11475
747,-16.913502,3.830918,71.906326,0.01025391,0.000976563,1.020996,15.99951,15.99951,15.11475
749,-24.99674,9.404903,95.504784,0.01416016,0.000976563,1.04834,15.99951,15.99951,15.11475
752,-22.200169,10.554179,63.267609,0.01806641,0.01660156,0.9970703,15.99951,15.99951,15.11768
754,-25.16913,5.13343,68.669205,0.002441406,0.02050781,1.013184,15.99951,15.99951,15.11768
756,-20.610338,20.495411,85.333694,-0.02099609,0.008789063,0.9970703,15.99951,15.99951,15.11768
758,-16.626184,21.721304,57.808552,-0.000976563,0.008789063,1.008789,15.99951,15.99951,15.12012
760,-11.320362,14.576643,66.715439,-0.02099609,0.01660156,1.004883,15.99951,15.99951,15.12012
762,-19.250362,13.216667,80.200264,0.01416016,0.01660156,1.000977,15.99951,15.99951,15.12012
764,-19.537682,18.024469,71.982948,0.002441406,-0.02587891,0.9970703,15.99951,15.99951,15.12012
766,-14.94058,12.39302,67.788094,-0.004882813,-0.002441406,0.9853516,15.99951,15.99951,15.10156
768,-14.327633,22.276787,82.690361,0.002441406,0.01660156,1.01709,15.99951,15.99951,15.10156
770,0.766184,25.762922,63.497463,-0.01318359,0.000976563,1.000977,15.99951,15.99951,15.10156
772,-9.34744,12.929348,69.128914,0.01025391,0.000976563,1.013184,15.99951,15.99951,15.12012
774,-18.752344,13.752995,80.181114,0.01806641,0.004882813,0.9970703,15.99951,15.99951,15.12012
776,-24.268866,21.472296,78.380577,-0.01318359,0.008789063,0.9814453,15.99951,15.99951,15.12012
778,-16.913502,11.511909,63.420845,-0.01318359,0.02441406,1.01709,15.99951,15.99951,15.11475
780,-17.679686,14.327633,80.621666,-0.008789063,0.000976563,0.9892578,15.99951,15.99951,15.11475
782,-12.14401,18.196859,77.786789,-0.01318359,0.01660156,0.9697266,15.99951,15.99951,15.11475
785,-10.630797,16.051546,65.355461,-0.01318359,0.01660156,1.000977,15.99951,15.99951,15.11475
787,-21.548914,26.011932,97.650101,-0.02099609,0.02441406,1.008789,15.99951,15.99951,15.1123
789,-18.886425,22.276787,71.255074,-0.000976563,0.01269531,1.013184,15.99951,15.99951,15.1123
791,-20.974276,34.593189,65.317154,-0.008789063,0.01269531,0.9892578,15.99951,15.99951,15.1123
793,-14.270169,25.571377,92.957222,-0.03271484,0.008789063,0.9736328,15.99951,15.99951,15.09375
795,-20.897657,15.610991,77.00145,-0.01318359,0.004882813,0.9970703,15.99951,15.99951,15.09375
797,-6.646643,14.959735,63.899712,-0.000976563,-0.006347656,0.9970703,15.99951,15.99951,15.09375
799,-15.917464,16.875193,92.727371,-0.008789063,0.000976563,0.9931641,15.99951,15.99951,15.09375
801,-15.572681,18.216015,74.051643,-0.008789063,0.02832031,1.020996,15.99951,15.99951,15.10938
803,-15.381136,14.212706,68.037102,-0.02880859,0.01269531,1.004883,15.99951,15.99951,15.10938
805,-18.081932,13.580604,87.881256,-0.008789063,-0.01025391,1.004883,15.99951,15.99951,15.10938
807,-15.36198,12.201473,73.687706,-0.02880859,0.01269531,0.9814453,15.99951,15.99951,15.10938
809,-7.7193,6.684952,63.612392,-0.02099609,0.01269531,1.004883,15.99951,15.99951,15.10938
811,-13.695532,11.090508,87.019302,-0.000976563,0.01269531,1.008789,15.99951,15.99951,15.10938
813,-16.626184,14.327633,78.916908,-0.01318359,0.02441406,1.028809,15.99951,15.99951,15.10449
816,-13.140048,13.52314,66.351501,-0.004882813,0.01660156,1.004883,15.99951,15.99951,15.10449
819,-17.832924,8.88773,86.980995,-0.01708984,-0.002441406,0.9814453,15.99951,15.99951,15.10449
821,-9.615604,12.948503,84.529205,-0.000976563,0.008789063,1.013184,15.99951,15.99951,15.10449
823,-9.002657,8.63872,66.351501,-0.008789063,0.01269531,0.9892578,15.99951,15.99951,15.1123
825,-15.6493,2.145314,72.691666,-0.02099609,0.01660156,1.008789,15.99951,15.99951,15.1123
827,-14.844807,4.175701,89.605171,0.01416016,0.000976563,1.004883,15.99951,15.99951,15.1123
829,-22.046932,13.77215,76.235268,-0.02880859,0.05224609,1.028809,15.99951,15.99951,15.10449
831,-20.131474,4.194855,67.519928,0.01025391,0.02050781,0.9853516,15.99951,15.99951,15.10449
833,-19.097126,12.412174,87.364082,-0.008789063,0.01660156,1.004883,15.99951,15.99951,15.10449
835,-12.814421,4.041618,67.27092,-0.01318359,-0.01806641,0.9970703,15.99951,15.99951,15.10449
837,-5.899613,13.197513,62.137489,-0.008789063,-0.002441406,1.024902,15.99951,15.99951,15.10693
839,-14.174397,9.692223,78.227341,-0.02099609,0.004882813,1.024902,15.99951,15.99951,15.10693
841,-13.293285,9.443213,80.334351,-0.004882813,0.02832031,0.9853516,15.99951,15.99951,15.10693
843,-15.840846,11.167126,54.609734,0.01025391,0.01269531,1.000977,15.99951,15.99951,15.11475
845,-20.380484,7.987464,80.3535,0.01025391,0.000976563,0.9892578,15.99951,15.99951,15.11475
847,-4.577947,13.159204,70.182419,0.01806641,0.02832031,0.9931641,15.99951,15.99951,15.11475
849,-10.72657,10.400942,61.141449,-0.03271484,-0.002441406,0.9931641,15.99951,15.99951,15.12012
852,-15.247053,9.462367,81.866714,-0.008789063,0.000976563,1.008789,15.99951,15.99951,15.12012
854,-18.618261,10.707416,79.204231,-0.000976563,0.02832031,1.000977,15.99951,15.99951,15.12012
856,-14.729879,21.472296,58.536427,-0.008789063,0.008789063,1.000977,15.99951,15.99951,15.12012
858,-22.564106,8.255629,77.518623,-0.008789063,0.02441406,0.9853516,15.99951,15.99951,15.11768
860,-9.309131,16.204782,71.044373,-0.02880859,0.01660156,1.008789,15.99951,15.99951,15.11768
862,-11.416136,7.987464,65.010674,-0.01708984,0.02441406,1.020996,15.99951,15.99951,15.11768
864,-14.404251,7.297899,73.266304,-0.02099609,0.01660156,0.9853516,15.99951,15.99951,15.1123
866,-23.042971,7.642681,95.179153,0.01416016,0.02441406,0.9931641,15.99951,15.99951,15.1123
868,-18.733189,12.297247,58.842899,-0.01708984,0.01660156,0.9697266,15.99951,15.99951,15.1123
870,-19.575991,10.860652,69.646088,-0.000976563,0.02050781,0.9775391,15.99951,15.99951,15.1123
872,-10.764879,11.43529,87.095917,-0.008789063,0.01660156,1.004883,15.99951,15.99951,15.1123
874,-5.018503,9.979541,76.982292,0.01025391,0.008789063,0.9697266,15.99951,15.99951,15.1123
876,-10.611643,6.857343,64.263649,-0.004882813,0.004882813,0.9853516,15.99951,15.99951,15.1123
878,-18.675724,11.760918,82.537125,0.002441406,0.004882813,1.000977,15.99951,15.99951,15.11768
880,-25.437296,20.572029,70.488892,0.002441406,0.02050781,0.9736328,15.99951,15.99951,15.11768
882,-20.188938,14.174397,63.6507,-0.03662109,0.01660156,1.024902,15.99951,15.99951,15.11768
885,-24.824348,-2.662488,76.65667,-0.004882813,0.004882813,1.013184,15.99951,15.99951,15.1123
887,-11.722609,20.514566,74.300652,-0.01318359,0.03222656,1.01709,15.99951,15.99951,15.1123
889,-10.113624,7.910845,72.519279,0.002441406,0.01660156,1.008789,15.99951,15.99951,15.1123
891,-10.994735,5.037657,69.28215,-0.01318359,0.03613281,0.9853516,15.99951,15.99951,15.1123
893,-15.936619,11.952464,84.682442,-0.01708984,0.008789063,1.000977,15.99951,15.99951,15.12012
895,-10.573334,13.274131,76.580048,0.006347656,-0.002441406,0.9892578,15.99951,15.99951,15.12012
897,-16.932657,8.811111,66.083336,-0.01708984,0.008789063,1.000977,15.99951,15.99951,15.12012
899,-18.94389,7.47029,77.307922,-0.01318359,-0.01416016,0.9970703,15.99951,15.99951,15.11475
901,-4.041618,14.385097,78.074104,-0.01708984,-0.006347656,0.9931641,15.99951,15.99951,15.11475
903,-1.666449,7.738454,76.867371,0.01806641,-0.002441406,0.9892578,15.99951,15.99951,15.11475
905,-11.43529,5.765532,74.741211,-0.000976563,0.03222656,0.9697266,15.99951,15.99951,15.11475
907,-8.983502,6.05285,75.967102,-0.02099609,-0.006347656,0.9853516,15.99951,15.99951,15.11475
909,-10.381787,6.072005,75.928795,-0.02490234,0.004882813,1.028809,15.99951,15.99951,15.11475
911,-21.050894,-7.25959,73.457848,0.01806641,0.03222656,1.036621,15.99951,15.99951,15.11475
913,-19.36529,6.570024,75.947945,-0.01318359,0.004882813,1.013184,15.99951,15.99951,15.10449
915,-15.247053,0.134082,72.519279,-0.008789063,0.01660156,0.9970703,15.99951,15.99951,15.10449
918,-20.476255,6.110314,83.360771,-0.05615234,0.02050781,1.032715,15.99951,15.99951,15.10449
920,-25.513914,19.346136,81.981644,0.01806641,0.01660156,0.9775391,15.99951,15.99951,15.11475
922,-9.021811,7.585217,63.995483,0.002441406,-0.006347656,1.020996,15.99951,15.99951,15.11475
924,-27.9657,-1.187585,82.364738,-0.03662109,0.03613281,0.9853516,15.99951,15.99951,15.11475
926,-22.41087,9.443213,83.169228,0.01416016,0.02050781,0.9931641,15.99951,15.99951,15.11475
928,-17.315748,8.696184,49.687004,0.006347656,0.000976563,0.9970703,15.99951,15.99951,15.1123
930,-26.797272,1.723913,86.291428,0.002441406,0.01660156,0.9931641,15.99951,15.99951,15.1123
932,-12.278092,3.447826,87.785484,-0.02099609,-0.01025391,1.013184,15.99951,15.99951,15.1123
934,-11.090508,6.206087,59.55162,-0.01318359,0.01269531,1.013184,15.99951,15.99951,15.1123
936,-21.472296,8.159855,83.207535,0.01025391,0.02832031,0.9931641,15.99951,15.99951,15.1123
938,-23.042971,18.350098,73.687706,0.01025391,0.000976563,0.9736328,15.99951,15.99951,15.1123
940,-14.634107,9.194203,57.789398,-0.02490234,0.03222656,0.9931641,15.99951,15.99951,15.12256
942,-17.622223,3.486135,86.636208,0.006347656,0.01660156,1.004883,15.99951,15.99951,15.12256
944,-14.059469,16.760265,72.672516,0.002441406,0.008789063,1.008789,15.99951,15.99951,15.12256
946,-8.198164,12.469638,57.674469,-0.000976563,0.02832031,0.9814453,15.99951,15.99951,15.12256
950,-20.093164,6.876498,85.142151,0.01806641,0.008789063,1.000977,15.99951,15.99951,15.12012
953,-19.671764,2.681643,91.597244,0.02197266,0.03613281,1.008789,15.99951,15.99951,15.12012
955,-11.43529,3.677681,56.984905,-0.01318359,-0.002441406,1.004883,15.99951,15.99951,15.12012
957,-40.090557,-3.811763,84.663284,0.002441406,0.01269531,0.9853516,15.99951,15.99951,15.11768
959,-12.239782,13.561449,85.218773,-0.000976563,0.01660156,1.028809,15.99951,15.99951,15.11768
961,-3.04558,14.097778,33.328987,-0.008789063,0.02050781,1.024902,15.99951,15.99951,15.11768
963,-13.638068,7.336208,79.127609,-0.02099609,-0.002441406,1.020996,15.99951,15.99951,15.11768
965,-17.468987,8.198164,85.984955,-0.004882813,-0.01025391,0.9697266,15.99951,15.99951,15.1123
967,-10.669106,7.431981,56.142101,0.02197266,-0.002441406,1.000977,15.99951,15.99951,15.1123
969,-21.03174,5.267512,84.510048,0.002441406,0.02050781,0.9814453,15.99951,15.99951,15.1123
971,-9.34744,17.143358,75.009377,-0.000976563,-0.02587891,0.9931641,15.99951,15.99951,15.10693
973,-20.074011,10.879807,59.015289,-0.004882813,0.008789063,1.008789,15.99951,15.99951,15.10693
975,-17.200821,5.688913,64.072105,0.01025391,0.03222656,1.000977,15.99951,15.99951,15.10693
977,-22.889734,16.81773,89.298698,0.01806641,0.000976563,1.008789,15.99951,15.99951,15.11768
979,-13.369904,5.363285,54.571426,-0.01318359,-0.01025391,1.004883,15.99951,15.99951,15.11768
981,-21.606377,14.174397,78.514664,-0.01318359,0.02441406,1.01709,15.99951,15.99951,15.11768
983,-15.419445,5.822995,77.940025,-0.01318359,-0.002441406,1.004883,15.99951,15.99951,15.11768
986,5.459058,12.469638,63.6507,-0.004882813,-0.002441406,1.008789,15.99951,15.99951,15.12012
988,-13.503985,8.485483,70.871979,-0.008789063,0.000976563,1.01709,15.99951,15.99951,15.12012
990,-19.882463,9.826304,91.788795,-0.000976563,0.02441406,1.000977,15.99951,15.99951,15.12012
